msgID,autID,disID,theID,ts,texte
404,34,73,4,2016-03-26 04:58:35,"Bonjur, Ça discussion rappelle le discussion propose pour La Salle quand il dis que le Constituicion est la meme chose que une papier sans valeur 
 QUand lorsque les situations deviennent hors de contrôle, le droit c'est pas en fait la solution 
 Situacion dynamique, materiel, peux pas adjustament au droit, mais le garantie de assurer les fondamentaux de base c'est une commence pour aux droits fondamentaux garantis"
405,211,232,4,2018-02-27 10:42:48,"Bonjour monsieur, je suis un francophone et la question qui m'est t'arrivée a été écrite anglais 
 Prière m’écrire en français pour que la discutions puisse se poursuivre"
406,192,26,4,2016-08-17 21:33:45,"Bonne journée, je crois que l'expulsion de l'activiste tend à la politique, comme elle aurait en sa possession une information très importante pour la communauté internationale et à son tour embarrassant pour les dirigeants de ce pays; Il est clair que les dirigeants politiques quiren ne participent pas à cela, comme cela est contraire à la morale humaine et va à l'encontre de tout inscrit dans les droits de l'homme en particulier 
 Merci"
407,212,109,4,2017-02-26 21:59:03,"J'estime que ce problème vient du fait que  l’universalité des droits de l'homme n'est pas universellement admise dans dans tous les pays du monde 
 Regardez bien comment les Etats-unies ainsi que le Canada n'ont pas ratifies bon nombre de conventions même au niveau régionale a titre d'exemple: la convention sur le droit des enfants 
 Et, ils ne reconnaissent même pas la compétence de la cour américaine des droit de l'homme donc on ne peut pas les ester en justice par devant cette cour pour une violation des droits de l'homme"
408,161,29,4,2016-11-24 13:46:22,"Cher amis Ebengo, C'est le Juge constitutionnel qui a le mandant ou le suivi de mise en application des droits de l'homme et sactionner les violeurs de ces droits au niveau national 
 Alors la question que je me pose aussi, quelle relation ya t-il entre le Juge constitutionnel et la Court Penal Internationale"
409,65,35,4,2016-12-01 16:22:40,"La violation de la constitution est un terme vague, la constitution contient des Droits fondamentaux, si le président viole un droit fondamental (droits de l'homme) en ce moment là, il viole les Droits de l'homme."
410,174,90,4,2016-03-08 17:41:28,"Bonsoir Jorge 
 Nous sortons du droit mais dans le cas du Mexique, les flux de migrants sont souvent les victimes de groupes délinquants et de la corruption ambiante 
 En Europe il existe aussi des passeurs qui profitent de la situation 
 Mais il est clair que ces personnes cherchent a fuir des situations de violence et espèrent trouver un lieu sûr pour elles et leur famille 
 Que ce soit aux Etats Unis, en Angleterre ou en Allemagne 
 Ces pays ferment peu a peu leurs frontières voire les ont deja fermées et la crise des refugiés ne fait que s'accentuer 
 La crise économique actuelle, la peur de l'intégrisme islamique sont autant de frein a leur accueil 
 L'Europe se retrouve divisée comme jamais, alors qu'elle aurait du être capable d'apporter une réponse à ce drame sans précédent 
 Il serait intéressant de voir la position de la cour européenne et des autres organes chargés de la mise en oeuvre des droits de l'homme pour analyser la situation sous l'angle de ce cours 
 Si no entendiste algo, te lo traduzco en español"
411,203,73,4,2016-03-26 19:40:59,"Aucun problème thalita, je trouve que tu fais bien des efforts louables et je comprends ta pensée 
 En effet il existe toujours un écart entre les textes de loi, et la réalité 
 Il est donc nécessaire en plus des textes d'avoir des mécanismes qui veillent à leur application, à leur protection"
412,26,57,4,2017-06-19 16:46:35,"Il faut vulgariser la déclaration 
 Si les hommes connaissent les droits, ils peuvent facilement y faire attention 
 Je puis proposer même que l'on ait un module sur cette thématique dans les curricula d'enseignement au moins à partir du lycée meme si en matière facultative, cette mesure peut être pédagogique dans le temps"
413,69,170,0,2017-01-13 16:05:46,"Bonjour Mr Henri, A lire votre argumentation je ne pense pas que L'Etat soit  au meme moment titulaire et Destinataire de droits de l'homme 
 La révision de la première semaine pourra vous clarifier davantage 
 Merci"
414,105,233,0,2016-09-15 14:43:46,"En droit international  pénal international l'Etat n'est pas mis en cause on ne peut pas condamner pénalement l'Etat, c'est le supérieur hiérarchique qui est généralement mise en cause et les personnes qui violent les lois et coutumes de la guerre"
415,213,213,0,2016-12-25 16:04:33,"Salut, Je pense que les institutions politiques de ce pays devrait défendre ces droits au nom et principe de la souveraineté de l'Etat"
416,38,234,0,2017-07-21 06:24:59,"Je m,appeles BIRINDWA ZIHALIRWA ALAIN, depuis Kenya,quels sont les avantages et les inconvenients de ces deux controles vis a vis de l,Etat d,une part et du peuple ou la population d,autre part?"
417,126,9,0,2016-07-23 17:35:13,"Bonjour, je suis d'accord avec vous, j'ai récemment vu un documentaire sur la crise en Ukraine en 2013 
 Dans le video on voit l'Etat (police) qui attaque les médecins de la Croix Rouge et les postes de secours avec des blessés 
 C'est evident qu'ils n'not accune importance aux Droit Humanitaire"
418,23,203,0,2016-11-24 10:12:02,"Cher EBENGO, personnellement, je pense que l'universalite des droits de l'homme n'a pas tenu compte de realilites qui se different dans des etats, cad qu'elle a ete concue d'une maniere generale, s'il fallait tenir compte de la realite dans chaque Etat, la conception d'universalite allait etre impossible 
 C'est a chaque Etat de modifier la protection de droits fondamentaux de siens( confere le principe de faveur).L'Afrique doit assurer sa responsabilite en prenant les choses en main pour facilliter l'efficacite de la protection intrnationale"
419,23,126,0,2016-11-24 13:27:52,"MrBIRINDWA,  c'est a l'Etat dont l'individu est ressortissant qu'il revient a faire valoir les droits des siens 
 En faisant cela, il fait valoir son droit 
 Quant a l'Etat qui recoit ces etrangers,lui, il n'a pas d'interet, seulement qu'il est tenu de respecter les obligations decoulant des conventions/traites qu'il a librement ratifies 
 Sa principale preoccupation est son bien etre ,soutenir ce  qui est a sa faveur"
420,15,26,0,2016-08-17 14:44:39,"Je suis d'avis avec votre analyse et lorsque un Etat ratifie les Traités et les Accords quelque soit sa souveraineté , il doit aussi tenir compte de cela avant de poser certains actes qui selon moi accompagnent nos Etats dans la Gouvernance"
421,19,233,0,2016-07-18 19:32:14,"Oui, en tant que signataire du traite de rome, un etat se doit de le respecter pour dissuader"
422,214,235,0,2016-03-28 20:48:00,"Je précise que par ""raison d'Etat"", sont bien en cause ""les bonnes relations diplomatiques entre un Etat A et un Etat B"" que l'on m'oppose pour ne pas m'appliquer les règles de droit commun de l'Etat A dont je suis citoyenne, sans qu'aucune faute ne puisse m'être imputée"
423,215,10,0,2016-12-06 13:05:57,"Bonjour, Oui, bien sûr. Mais n'y a-t-il pas des personnes qui sont investies d'un pouvoir d'Etat qui outrepassent ce pouvoir pour imposer le leur  
  De même, lorsque l'Etat est défaillant, n'y a-t-il pas des prises de pouvoir arbitraires par l'usage criminel de la force "
424,216,236,0,2017-07-21 07:27:49,"J'ai une carte visa mais je n'arrive pas à acheter les certificats 
 Aidez moi"
425,214,235,0,2016-03-28 20:47:42,"Je précise que par ""raison d'Etat"", sont bien en cause ""les bonnes relations diplomatiques entre un Etat A et un Etat B"" que l'on m'oppose pour ne pas m'appliquer les règles de droit commun de l'Etat A dont je suis citoyenne, sans qu'aucune faute ne puisse m'être imputée 
 Le motif officiel de l'Etat A, retenu par ses tribunaux: ""le souci de ne pas déplaire aux autorités politiques"" de l'Etat B, pour protéger une intime du chef de l'Etat B (et aussi d'un Etat C!) visée par une plainte pour tentative de meurtre commise dans les locaux de l'ambassade de l'Etat A dans l'Etat B 
 L'Etat A argue aussi de la qualité de ""princesse"" de l'Etat B de la personne protégée 
 J'espère avoir été claire 
 Depuis 2010, je suis confrontée à ces inepties en totale contradiction avec les règles de droit les plus élémentaires me semble-t-il"
426,165,211,0,2017-02-01 18:13:17,"Bonjour,  D’abord je m’excuse\npour mon français,\n\n Mais Sayfeddin a\nabordé un sujet bien important, comme en Europe et en Amérique Latin 
 \n\n A mon avis, l’Etat\nd’urgence est une mesure inutile 
 Comme on a déjà vu dans différentes pays, les\n« terroristes » (entre guillemets pour souligner les discours des\npuissances mondiales), n’ont pas besoin d’un contrôle de mobilité pour mener à terme\nleur idéologie 
 Cela dit, les mesures de l’Etat d’urgence sont l’express de l’incapacité\ndes organes de pouvoir dans l’exercice de ses fonctions et que les facultés que\nleur ont été donnés son insuffisantes pour faire face aux différentes circonstances\nd’ordre social, politiques et économique 
 Même si c’est une\na décision du Conseil constitutionnel, je considère que l’Etat d’urgence permet\ntransgresser les droits « inviolables », et les plusieurs des cas\nlaisse un trou dans l’ordre politique, économique et social pour instaurer une\ndictature et viole tous les droits des citoyennes"
427,217,26,0,2016-08-17 19:20:38,"En matière d'octroi de visa, un Etat est libre 
 Le visa est  régi par le principe de la courtoisie entre un Etat et un particulier 
 Un étranger n'a aucun droit pour l'obtention d'un visa d'un Etat 
 De surcroît, aucun texte réglementaire, ni convention ne fait une exigence a un Etat quelconque d’octroyer un visa a tout appliquant 
 Il est de la discrétion de l'Etat d'attribuer ou non, de renouveler ou non un visa d'un visiteur ou de quiconque étranger sur son sol.   Donc, dans le cas de Mme Linda Sawyer et RDC, il n'y pas lieu de parler de violation des Droits des l'Homme 
 Il faut aller donc chercher les causes ailleurs et non dans le droit 
 Merci"
428,2,126,0,2016-11-11 11:54:17,"Pour ma part, il est évident que la protection diplomatique maintienne le pouvoir discrétionnaire dans le sens que la diplomatie est au service de l'Etat détenteur dudit pouvoir 
 Donc la diplomatie est d'abord au service de l'Etat et non de l'individu 
 Mais pour la question de savoir pourquoi la protection diplomatique n'est pas de droit de l'individu,  ma réflexion va de paire avec les valeurs déterminées dans le traité de Westphali qui voient l'État comme seul sujet de Relations Internationales et qui ne doit pas être traité en concurrence avec d'autres acteurs de la scène internationale.\n En adhérant un peu à la vision classique de droits de l'homme, il est normal que l'Etat  conserve son pouvoir discrétionnaire lui reconnaît de sa naissance 
 Mais la seule question que nous pourrons nous poser serait de savoir pourquoi la diplomatie qui est censé veiller à la protection des intérêts de ses ressortissants au delà de frontières Étatiques valoriserait plus l'emploi de pouvoir discrétionnaire que la protection des intérêts de ses citoyens?\n \n \n \n \n"
429,163,76,0,2016-07-15 16:47:07,"Vraiment triste mais moi j'accuse plus l'Etat que les parents des concernés car l'Etat à travers son gouvernement est le premer responsable 
 Il faut controler les naissances et les identifiés progressivement pour avoir un fichier plus juste de l'Etat civil dans une nation pour mieux orienter les politiques de developpement 
 Les populations surtout en Afrique, ignorent l'existance de leur droit face à l'Etat"
430,15,15,0,2016-08-10 15:55:19,"Je vous rassure qu'il y a plus grave que ça car chaque jour qui passe les femmes et les enfants fuient les attaques des FDLR, des ADF NALU et d'autres groupes armés comme les Mai mai opèrent et la RFi relaye régulièrement ces informations 
 Il y aun Médecin Dr MUKWEGE deny a été Prix Nobel avec ses réalisations pour soigner les fistules des femmes victimes de violences sexuelles  
  Il y a eu Mme hillary CLINTON qui avaient aussi effectuée une visite à l'Est de la RDC à l'époque Secrétaire d'Etat , pour palper du doigt ces réalités des violences sexuelles dans mon pays"
431,19,76,0,2016-07-15 17:29:18,Il faut sensibiliser les populations a declarer les naissances a l'etat civil
432,88,237,0,2017-12-04 08:29:20,"Je  m,appelles Asha bibishe,je voulais savoir entre le 3 types de generations,laquelle qui est plus favorable a l,Etat par rapport a d,autres"
433,16,55,0,2016-12-13 19:39:04,L Etat doit être son propre gendarme
434,218,40,0,2016-11-21 02:40:07,"Bonjour Birindwa, En ce qui concerne le respect des constitutions par les Etats Africains, la question est de savoir s'il existe des institution charger de veiller au respect de la constitution non seulement par les citoyens mais egalement par les organes etatiques 
 Prenons le cas de la France par exemple, il existe un controle de constitutionalite qui se fait 
 Ce qui en quelques sorte contraint l'Etat a respecter la constitution 
 En Afrique, il va falloir lutter pour que la violation de la constitution d'un Etat par l'Etat en question entraine des sanctions juridiques"
435,32,117,0,2016-11-02 07:51:15,"La collaboration de l'Etat, parfois destinataire de des droits de l'homme ou bien même parfois violateur des droits de l'homme,dans la garantie des droits de l'homme ne remet t-elle pas en cause de l'efficacité l'efficacité de cette garantie si par exemple l'Etat viole les droits humains "
436,2,30,0,2016-11-04 12:16:16,"En me connectant aux propos de mon collegue BABACAR DABO, il est vrai que la personne morale a aussi droits d'invoquer la question de droits de l'homme dans certains domaines engageant le respect de droits de l'homme 
 C'est le cas d'une entreprise commerciale qui invoquerait une violation de la liberte' d'expression qui lui serait privée 
 En mon humble avis, une personne morale peut aussi etre titulaire d'un droit de l'homme dans la mesure elle es,t dans plusieurs de cas, soumise à l'autorité supreme de l'Etat\n S’agissant de l’invocation de droits de l’homme par l’Etat souverain en qualité d’un titulaire, il me semble que l’Etat souverain n’aura de la valeur en se pleignant à d’autres Etats souverains comme lui.\n   
 \n \n"
437,161,238,0,2017-07-21 06:24:55,"CIZA BIRINGANINE FREDERIC je suis congolais de la RDC actuellement au Kenya etudiant a InZone Kakuma 
 Les processus d'octoie de la Derogation et un Etat souverain 
 En cas d'un danger qui menace un Etat, est-ce que l'Etat  va agir comme Etat souverain et applique le Self defence ou l'Etat va d'abord informer ou solliciter la derogation aupres de la Cour Europeene de Droit de l'Homme et attendre que la Cour lui notifie avant d'agir 
 Pendant les processus d'octoier de la derogation pour un Etat en danger, des ma part je trouve que le danger ou la menace pourrai se degeneree et cause des degats a l'Etat 
 Je voudrai une reponse d'eclercissement a ce sujet"
438,32,117,0,2016-11-02 08:02:09,"C'est justement cette collaboration qui me pose probléme dans la mesure ou j'ai appris dans dans la semaine 1 de cette formation que l'Etat est le principal destinataire des droits de l'homme ce qui sous entend que l'Etat par son monopole peut violer les droits fondamentaux d'une personne et d'ailleurs c'est ce qui se passe dans la plupart des pays africains et certais du moyen orient  
 Alors associer cet Etat dans la garantie des droits de l'homme reviendrait a confier parfois a une partie au proces les missions de juge 
 Ce qui a mon avis ne serait une garantie efficace si justement l'Etat est appelé a répondre de ces actes de violation"
439,52,10,0,2016-12-11 03:30:38,"Oui illunga Ntumba, tel que bosco ntaganda mais comme moi vous savez qu'il travaillé pour l'Etat , quand il cause préjudice à autrui ce que prévoit notre loi de la RDC en vigueur que le récalcitrants doit juste réparer ce dommage c'est à lors que les droit de l'homme lui ne se tais pas à cela voilà d'ailleurs pour quoi il s'implique et considère que ce fais à étai fais au nom de l'Etat 
 Prendre un membre de l'Etat c'est comme en quelque sorte punir l'Etat  #Aksanti_kabuzi/république démocratique du Congo/ nord-Kivu_Goma"
440,16,57,0,2016-12-11 14:05:14,"Etant donne que c est l etat qui est le principal acteur et destinataire de ce droit, il me semble important d inculquer au pouvoir executif les valeurs fondamentales des droits de l homme,de la democratie 
 Par des seminaires , des ateliers de formation, des renforcements des capacities"
441,215,10,0,2016-12-04 14:59:55,N'est-ce pas parce que ces hommes poursuivis par la justice représentaient l'Etat lorsque des violations des droits de l'homme ont été commises 
442,12,41,3,2016-06-26 05:19:58,"Bonjour Armelle, Que est-ce que tu as aimé le mieux de ce cours que tu puisses appliquer dans ta profession 
 LML \n"
443,219,239,3,2017-07-21 04:57:39,"Bonjour, Je m'appelle Yoann, j'ai 23 ans, et je viens de France 
 Ayant quitté le journalisme pour effectuer un service civique en Allemagne, notamment auprès de migrants, ce cours m'est très utile pour apréhender les Droits de l'Homme et leur protection au niveau international 
 Par la suite, j'envisage éventuellement de me spécialiser dans ce domaine 
 Merci beaucoup pour ce cours, très enrichissant 
 Bonne réussite à tous"
444,33,107,3,2016-04-23 19:38:40,"Bonjour, je suis sud-coréenne qui vit en France 
 Je suis très ravie de suivre ce cours avec vous 
 J'ai tellement attendu que ce cours commence cette année car ce MOOC me permet d'apprendre le sujet auquel je tiens à cœur 
 Malgré la distance et le temps, j'ai l'impression de suivre les cours à Genève 
 _smiley_"
445,220,240,3,2016-06-20 13:09:22,"Pour avoir le certificat, je ne dois pas seulement réussir les examens non? je dois aussi regarder toutes les vidéos non"
446,221,241,3,2016-07-13 21:34:10,"Bonjour Nadira,  Je m'appelle Loredana 
 Je suis heureuse d'apprendre que vous aidez les demandeurs d'asile 
 J'ai moi même fait du bénévolat à France Terre d'Asile il y qq années 
 C'était court (6 mois) mais j'ai été impressionnée par le travail fourni par les juristes de l'association 
 Ma famille a d'ailleurs  était demandeuse d'asile en France et suis vraiment reconnaissante aux personnes qui aident les immigrés 
 J'aimerais d'ailleurs travailler dans ce domaine, une fois ce cours terminé 
 Bon cours 
 \n"
447,222,242,3,2017-07-21 04:54:01,"Bonjour de Bordeaux à vous tous qui suivez ce cours 
 Post"
448,223,243,3,2017-07-21 06:36:12,"Slt, je pensais à la fin du cours qu'on livrerait un certificat à chaque étudiant attestant que cette personne avait suivie un cours en ligne 
 Pourquoi vous ne faites pas svp"
449,127,244,3,2018-10-23 16:36:14,"Bonjour  
  Ça fait plus d'une semaine depuis que j'ai terminé avec le cours et acquitté également par ma carte de débit les frais réclamés pour avoir le certificat  
  On m'a envoyé un numéro de reçu et depuis, rien ne m'a été encore demandé ou me communiquer 
 Je voudrais savoir la prochaine étape,SVP  
  Cordialement, Vôtre   Jean Richard Raphaël "
450,146,166,3,2016-06-27 16:21:33,Je veux parler de l'ensemble du présent cours
451,119,106,3,2016-07-23 21:58:49,"Salut Oumarou 
 C'est une bonne questionne la tienne 
 Je comprends ta situation parce que j'habite au Venezuela, en Amérique Latine, et moi non plus, je n'ai pas le moyen de me procurer une carte crédit avec des dollars 
 Dans mon cas, j'ai demandé de l'aide á quelqu'un á l'étranger, mais je pense que j'ai lu quelque part que tu peux demander de l'aide financiére dans cette mëme site web pour payer ton certificat 
 Bonne chance"
452,7,245,3,2017-07-21 03:11:14,"La semaine dernière a été très heureux avec les contributions que les spécialistes ont donné ce grand cours, les trois répondants ont fourni un certain nombre de points clés pour comprendre autant de droits de l'homme, en particulier la clarté du maître Abdoulaye il est pour mon grand , je tiens à remercier mes pilotes remplies cours pour l'effort de choisir comme de bons exposants\n salutations Fernando"
453,18,246,3,2017-07-21 04:22:56,"Bonjour, j'aimerais savoir pour un étudiant qui suit les cours dans une session et qui passe après à une nouvelle session et termine le cours et réussit ses devoirs avant la fin de cette nouvelle session doit-il attendre que cette session se termine pour obtenir son certificat 
 \n"
454,224,247,3,2017-11-10 23:41:21,"Je veux savoir , est-ce que Apres avoir finalisé les semaines proposées , j'aurai accès à payer le cours "
455,225,116,3,2018-08-06 09:05:18,"Bonjour Maria, je suis le cours aussi depuis l'Espagne"
456,12,248,3,2016-06-13 16:41:42,"Oui, mais on doit finir toutes les Quizes de chaque semaine et payer pour vous être ""Inscrit(e) pour un Certificat de Cours"" 
  J'ai payé U$49 pour avoir cette certification à la fin du cours"
457,194,79,3,2016-12-30 13:35:59,"Bonjour à tous, C'est la première fois que je suis un cours sur la plate-forme Coursera, et je n'en connais pas les usages 
 Il me semble avoir vu lors de mon inscription que le cours était donné en français, et effectivement, lorsque je regarde les vidéos, elles sont automatiquement en français (je n'ai pas vu d'autre choix possible) 
  Cependant, je crois comprendre (je ne parle pas espagnol) dans les discussions ci-dessous que le certains apprenants hispanophones suivent le cours avec des sous-titres en espagnol, et je vois que de nombreux échanges sur ce forum ont lieu en espagnol (sans traduction française, ce qui est un peu frustrant pour moi) 
  Est-il habituel sur Coursera que les échanges sur le forum aient lieu dans une langue différente de celle du cours "
458,226,249,3,2017-11-16 08:34:07,"Bonjour à tous, suite à la réussite de ce MOOC, j'ai reçu trois mails qui m'ont laissé perplexe 
 Le premier indique que mon certificat de cours est prêt, un autre qui permet de ""obtenir un Certificat de Cours"" et le troisième dit ""Les ""Statements of Accomplishment"" (certificats de réussite) seront disponibles pour tou-te-s les étudiant-e-s qui ont rempli les critères de validation du cours"" Je précise que je n'ai pas payé le Certificat de Cours : je m'interroge sur l'existence d'un certificat de réussite qui ne serait pas officiel comme le certificat de Cours mais une attestation de réussite peut-être 
 Le fait de parler de Certificat de Cours et de Certificat de réussite pour moi ce n'est pas la même chose 
 Merci et bon dimanche "
459,227,116,3,2017-10-07 11:01:05,"Bonjour 
 Je suis Maria et je suis ce cours depuis l'Espagne 
 Je suis contente de voir que ce cours ne connaît pas de frontières  _smiley_  Bonne journée"
460,12,41,3,2016-06-26 05:15:57,"Bonjour, Tamara 
 Très bien que tu fasses aussi ce cours pour pratiquer ton français 
 J'y ai étudié aussi et j'y biens de faire le Delf avec de l'aide que ce cours m'a donné pour améliorer le français 
 J'éspère que ce cours te plait beaucoup et puisse aussi t'aider à pratiquer le français 
 LML"
461,227,0,3,2017-10-07 10:59:39,"Bonjour 
 Je suis Maria, espagnole 
 J'espère que vous allez profiter de ce cours 
 Bonne journée à vous 
 _smiley_"
462,18,240,3,2016-07-14 19:59:48,"Bonjour, j'aimerais savoir pour un étudiant inscrit à une session et qui passe après à une nouvelle session et qui termine le cours et réussit ses devoirs avant la fin de la session doit- il attendre que cette session se termine avant d'obtenir son certificat 
 \n"
463,228,250,3,2016-02-27 11:15:34,"Bonjour à tous et à toutes,  
 Quelques mots, d´abord, pour remercier les leçons et tous les renseignements pratiques que les professeur(e)s chargé(e)s de ce cours ont mis à notre portée,   
  pour les remercier pour l´effort pédagogique qu´on a fait dans ce cours si enrichissante 
 Meilleurs salutations, Juana María"
464,29,88,3,2016-11-29 17:08:15,"J'habite en Normandie en France 
 Moi c'est le premier cours que je suis"
465,125,251,3,2017-07-21 07:44:27,"Je trouve votre cours très interessant et instructif,courage aux initiateurs"
466,151,116,3,2018-01-28 15:23:11,"Bonjour chers camarades 
 Je m'appelle Olivier Nkuba, c'est un plaisir pour moi de partager ce cours avec vous depuis la RDC"
467,127,252,3,2018-10-17 22:46:06,"J'ai  déjà acquitté pour les cours,lesquels j'ai reçu un numéro de reçu 
 Je voudrais savoir l'autre étape à franchir pour que je puisse recevoir le certificat 
 Dans l'espoir d'une réponse satisfaisante, veuillez recevoir Monsieur et Dames, mes salutations distinguées 
 Cordialement, Vôtre                Jean Richard Raphaël "
468,229,253,3,2017-07-21 05:29:55,"Bonjour, Désolée d'utiliser le forum pour une question sans rapport avec le contenu de la 8ième semaine mais l'onglet évaluation ayant disparu après l'annonce de la finalisation du cours, je souhaiterais savoir comment participer à l'évaluation du cours (aussi bien pour ses acteurs que pour de futurs participants) 
  Merci d'avance de votre retour, Héliane Robert-Rompillon"
469,230,254,3,2017-10-30 11:56:15,"Bonjour à tous, je suis SERY Guy Serge olivier, officier de police en Côte D'ivoire 
 Je suits le cours pour en savoir davantage afin de m'aider dans mon travail basé sur les VBG. bon cours à tous"
470,231,241,3,2016-07-14 08:15:19,"Bonjour Loredana, Merci pour votre amical message, je vous souhaite une belle réussite dans vos projets professionnels et si vous avez besoin de conseils, je serais avec plaisir à votre disposition 
 Bon cours à vous"
471,232,52,3,2016-09-11 10:13:53,"Effectivement , selon le cours ,la réponse doit être les organisations internationales et entreprises multinationales , je pense qu'il y a une erreur au niveau du Quiz  
   Devrions contacter le responsable du cours"
472,12,255,3,2017-07-21 03:58:01,"Ici vous pouvez trouver un cours en espagnol de DIH par le CICR (Croix Rouge):    À bientôt, LML"
473,12,41,3,2016-06-26 05:18:41,"Salut Meryem, Ce cours est fait parfaitement pour toi. On va dans la deuxième semaine, et j'ai demandé aussi aux autres qu'est ce qu'ils pensent sur le cours et la relation qu'il aura avec leurs professions 
 Quoi tu penses dans ton cas? LML"
474,73,256,3,2017-07-21 05:10:53,"Bonjour, mon nom est Angela Palacio, je suis un travailleur social, un ressortissant colombien, je salue cordialement les participants du cours et tous les enseignants qui partageront leurs connaissances avec moi, je vous remercie de l'occasion offerte par l'Université de Genève et je suis heureux de faire partie de ce cours"
475,146,51,3,2016-06-15 19:15:51,"On propose pour chaque cours un résumé PDF,il faut juste voir à côté"
476,18,240,3,2016-07-14 19:59:28,"C'est vrai que pour être admissible pour un certificat de cours il faut réussir tous les devoirs mais il faut suivre les séquences vidéos de chaque semaine, cela montre que vous avez suivi le cours et après réussi aux examens 
 \n \n"
477,193,257,3,2018-10-31 11:20:33,En chante soyez le bien venue a l'apprentissage de ce cours
478,233,258,3,2017-07-21 05:13:55,"Bonsoir, je suis Kenny Larose, etudiant en science politique a l'Université d'Etat d'Haiti 
 Je suis en 4e annee 
 C'est un plaisir pour moi de suive ce cours avec vous 
 Et je remercie aussi l'Université de Geneve de mettre a notre disposition ces cours forts interessants"
479,25,259,2,2016-08-24 12:28:32,"Bonjour,  C'est vraiment triste d'apprendre que ce type d'actes délictuels sont perpétrés en RDC. Il s'agit effectivement, du point de vue du Droit International Humanitaire, de crimes de guerre (attaques perpétrées contre la population civile) et de crimes contre l'humanité (tuerie massive) 
  On pourrait meme également parler d'infractions graves au DIH selon les articles 50/51/130/148 respectifs des Quatre Conventions de Genève du 12 aout 1949 
 Il y a là effectivement une violation du Principe de distinction exprimé à l'article 48 du protocole additionnel 1 aux Conventions de Genève 
 Principe qui impose aux combatants d'établir une distinction claire entre les combatants et les non combatants d'une part, et entre les biens de caractère civil et les objectifs militaires d'autre part 
 En parallèle il s'agit également de violations des droits de l'homme (le droit à la vie, le respect de l'intégrité physique, etc.) 
  En principe ces actes devraient ouvrir la voie à des enquêtes 
 Mais disons déjà que en matière procédurale, la Cour Pénale Internationale ne peut intervenir que si les juridictions nationales congolaises se montrent incapables ou non désireuses de juger les auteurs de tels actes 
 Encore faudrait-il se rassurer au préalable que le Congo ait ratifié le Statut de Rome de 1998 créant la CPI (ce que je ne sais actuellement pas) 
  Si ce n'est pas le cas, alors la CPI n'a pas compétence ou juridiction sur les cas de violations des DH et du DIH commises en RDC. Sauf si le Conseil de Sécurité décide d'étendre sa compétence et l'interpelle pour juger de telles actions 
 Mais tout cela, comme je le disais tantot, n'intervient que si la RDC n'a pas ratifié le statut de Rome 
 Si c'est le cas, alors il faudra d'abotd que les juridictions nationales congolaises se déclarent incapables ou non désireuses de juger les auteurs des violations 
 Généralement, et assez malheureusement pour les victimes, la CPI intervient ex post facto, c'est à dire après la commission des actes de violations 
 Mais aussi, il faut souligner qu'il faudrait d'abord un retour à l'ordre pour faciliter les enquetes afin de retrouver les coupables et les juger 
 C'est pourquoi la solution, qui me semble actuellement la plus en vue, est d'abord d'ordre politique 
 Il faut des négotiations pour atteindre un cessez-le-feu et si les mesures pacifiques échouent, alors il faudra un recours aux mesures coercitives comme l'établissement d'une force militaire onusienne sur le terrain avec un mandat robuste 
 Heureusement la MONUSCO existe déjà, malheureusement elle n'est pas intervenue 
 Mais avant de juger son inaction, il faut interroger son mandat 
 Son mandat (recu du Conseil de Sécurité) prévoit-il qu'elle intervienne dans le cas de violations des DH et du DIH? Je crois qu'il est fort possible que ce soit le cas, mais ne tirons pas de jugements ni de conslusions hatives 
 Je crois enfin que pour le moment, la balle est dans le camps des ONG qui doivent documenter ces actes de violations et les porter au regard du concert des nations afin d'engager des actions concrètes et appropriées pour répondre à cette crise sans précédent 
 Merci Cordialement, W 
 Jason ESSOMBA"
480,81,107,2,2016-04-23 21:12:23,"Bonsoir Lin Hur, bienvenue parmi nous, étudiants aux origines variées de ce MOOC  
  En ce qui me concerne, je suis d'Angers et la Suisse m'a toujours fait rêver : ses montagnes, ses chalets, ses vaches avec une cloche au cou, son chocolat  
  sa neutralité perpétuelle depuis 1815    _smiley_"
481,234,260,2,2017-07-21 05:06:40,"Bonjour, Je n'arrive pas à accéder au 2ème quizz 
 Est-ce possible de rétablir ceci 
 Cordialement, Caroline Ritter"
482,112,261,2,2017-07-21 05:41:58,"Bonjour, j'ai passé l'examen de la semaine 2 il y a quelques semaines, et j'ai vérifié mon identité avec une photo que j'ai pris instantanément 
 Voilà maintenant que je jette un coup d'oeil à la page du quiz c'est noté que mon identité n'a pas été vérifié 
 Prière de bien vouloir m'aider à y trouver une solution à cela 
 Déjà un grand merci 
 Cordialement"
