msgID,texte
3448,I would definitely have a small part of investment in gold about 10pct of the value of my portfolio just as an insurance to cover my downside risk not  considering the upside potential
2396,"Hi Abelardo I'm just finishing the english version of the Conference call on ITUB (very interesting) 
  Yes, one round trip to the USA would be more efficient 
 This is a lot of training 
 Certainly, there is much value 
 Try to pre-plan both the trip and your ability to absorb all the information 
 Take plenty of notes & keep  your pencil sharp 
 All of them are great events and do sell out very quickly 
 Lots or great knowledge can be gained from any of these events 
 Keep me posted on your plans 
 Also, If I can assist you with anything here in the USA. Hope to see you in the US, Brazil, and anywhere else your travels take you"
5993,"I think that what it’s important is to use different methods to have different possibilities of prices and in the end the knowledge of the sector, the economy and the company will guide us to choose the one that we must use"
4220,We assume that the company that we use for multiple ratio has the same management and other attributes that can be very different for company that we would like to undertand value
6654,"We assume the multiples of companies within an industry are comparable when in actuality there may be differences 
 The financial crisis of 2008 might have been a time in history that using multiple-based valuation methods to value companies was not valid"
5894,Its consequences for growth and inflation are more dangerous than not being bailout
5316,My choice is to spend a small proportion of my investment portfolio on gold because:  - my higher priority is return - I am still young and I have a stable job to role as another hedge
1823,That the earnings are correct
4067,"In times of cheap borrowing costs (as at the present time) asset prices, including stock prices can all be inflated as investors seek a higher yield, creating a stock bubble, just like occurs in the property market for the same reason 
 As well as the above, in times of lower borrowing costs, companies often borrow to fund stock buy backs, and because there are less shares on the market, the earnings per share is inflated, (and funded by increased debt) putting the firm in possibly a less profitable situation ultimately 
 The dot com era was also a time when the market got way ahead of itself, and it is possible that the FANG stocks today (Facebook, Amazon, Netflix and Google) are in a similar bubble today, as the p/e ratios are extremely elevated"
7753,"If comparing PE ratios you assume that the average benchmark in the industry is fairly valued 
 In the dotcom bubble of the 2000s the mean PE was 156. To pick a stock with less than 120 PE for instance still wouldn't mean it's cheap if it's earnings were negligible to its price"
2885,"1) When using the multiples-based valuation methods we assume that the market correctly values the peer group 
 However the choice of a multiple is subjective and in my opinion based on gut feeling 
 It is not a bad thing per se, experienced industry specialists can ballpark it more accurately 
 2) In periods of high volatility such as bubble bursts, the market is overwhelmed by a severe lack of trust from its stakeholders 
 Multiples can drastically vary from one day to the other or even worse, from one hour to another 
 I guess during the 2001 dotcom crisis, multiples-based valuation methods were not an effective tool to value companies present in the internet industry 
 3) Firms that just reported a loss can either be considered as an outlier and therefore be excluded from the equation 
 Or, an investor can look at the average ratio displayed by the firm 
 In my opinion, further analysis of the cash flows of a loss making company are needed 
 Reclassification of cash flows can often change the investment decision from a 'no' to a 'yes' 
  For example, if a company has accelerated the depreciation of its assets, it is possible that it also reported a loss 
 Another thing to consider is the eventuality of rapid and agressive expansion strategy of a company which would typically result in negative earnings"
8593,"I would include gold as an small part of my portfolio, let's say 4%, as insurance against extreme events in the market 
 This being part of a diversified (asset type, duration, geographic distribution, etc) that will offset as well key import investing risks"
5092,"If we use multiples-based valuation method, the important assumption we make is that the compareable companies operate in the same field would be representative for the firm we prefer 
 Tha'ts not right almost times 
 There's many differences between companies even they are in a same field, esp in the competitive market 
 So we cannot get the fair value of the prefer one based on information of comparable companies all the time 
 If the companies just reported a loss, so its spot just drop behind comparable companies, so it has no longer being the same level with the companies you just tried to compare to 
 You must find other companies with lower level to take the fair value, and that's prone to mistake"
1800,"The bailout was probably the better option since it saved the job of a lot of employees and therefore potential demand for a revival of the economy 
 What is debatable is the fact that equity owners didn't pay a single penny 
 I'm not too worried about European banks being too careless since many countermeasures have been deployed (e.g 
 Single Resolution Mechanism) 
  The US should do the same if it hasn't already"
3417,"Hi Everyone, i'm Joshua 
 Obviously, i'm a software engineer and part time position trader 
 Currently, i have 15% lost because i didn't trigger my stop loss 
 I'm very passionate about looking the chart, data and annual/quarterly report and hopefully one day, have my own data driven hedge fund 
 I'm looking forward to learn new ideas here 
 Goodluck"
4285,I would say a moderate part; as we do see that the average return is quite high at 9% YoY while it also provides you with various hedging protections
7570,I would like to invest 30% in gold and rest 70% in growth stocks
8192,"I would prefer to invest a small percentage between 5 to 10 pct. specially now that price is not that hi 
 Is a long term security"
8991,Yes
4169,"Balance sheets may be fabricated  
  leading to change in p/e ratio and a wrong answrr with multiple comparison method"
4015,"In my view, when valuing a company on comparable a key assumption we make is that factors that influence both the companies remains the same 
 That is the qualitative factors pertaining to the leadership are similar, both companies are in the same stage of business cycle and both companies will react similarly to external stimulants 
 One of the instance where i was not satisfied with multiple valuation is when I was valuing a IPO of a women's inner wear brand lovable lingerie (LL) 
  The comparable Page industries and Rupa & Co 
 Were mature brands with significant market share 
 Comparing the two firms was like trying to give valuation of Nokia phones to an iPhone in its early years 
 LL was a rapidly growing brand and assigning it a PE of a mature company didn't feel ideal 
 Hence, DCF valuation was the most optimum method 
 In case of negative earnings it is important to identify the source of negative earnings, if it is a one off event or recurring event, Or if the the company is still in its growth stage where its sill seeking growth in market share while compromising on its earnings 
 In the case of later, comparable metric would be ideal"
4969,"The subprime crisis resulted for reckless securitization of sub-prime mortage and has already taught financial institutions good lessons on financial prudence 
 It is the responsibility of the government to ensure the economy is back on its heels and the illiquid junk assets in the balance sheet of banks is going to be a drag on that effort 
 So, in the interest of the US economy and the world economy at large I think it is right for the Governments to bail out the banks and incentivize them to lend more 
 The banks are not having a free lunch either 
 The bailout comes with some stringent regulations and rules that will restrain banks from indulging in speculative and risky strategies 
 So hopefully banks will be more conscious of their practices going forward and will not put themselves in a position wherein they will seek a Government bailout 
 Apportioning the bail out funding between bond holders and shareholders rather than the taxpayers will call for more regulation of banks' practices 
 \n"
38,"My understanding is that gold ETF's do not actually hold the gold so much as have contract rights to the gold 
 So there is a trade off between ease of access vs the security of holding gold"
6040,We assume that every company has a constant growth rate each year
1760,"In times of a bubble when everything is over-valued, using ratios can lead to highly irrational evaluations 
 The dot com bubble is a good example of that"
2703,This method is based on the idea that assets that generate identical cash flows must have the same price  we therefore try to infer the value of a firm based on the observable market values of similar /comparable firms
3403,"I would be willing to allocate a small portion of my portfolio to gold, however, I would be hesitant 
 There are professional traders who only trade gold, and I am certainly not one of them 
 I would hate to be on the losing end of one of their trades"
9099,Yes
5480,"One of the functions of central banks is give stability to the currency 
 And I think the US government did a good job about TARP because it prevented financial institutions from dipping further into losses due to their troubled balance sheets caused by  troubled assets 
 I always believed in cutting your losses early so as to prevent greater losses and in this case 
 If the US have not done it we could have seen another 1930 crash"
7173,"Ok thanks, very helpful"
8807,Small part that adds to diversification
2287,"Since holding gold is illiquid investment, I would rather hold a relative small percentage of my portfolio in gold 
 I would treat the investment as a hedging strategy rather speculative investment"
8137,I think the problem is they only want a number so try 6047
3431,"In my portfolio, there are certain companies whose profits increase by a considerable margin every year 
 However, the stock price is not appreciating correspondingly 
 Why is this"
187,"We assume that since they are in similar industries and are at similar development stages, they also incur similar costs and earn similar revenue 
 We also assume they face similar risks 
 Thus we assume that the ratio tool we use to compare these firms are approximately of the same value 
 However, this may not always be the case 
 The  _domain_  boom may have been a wrong time to use the multiple-based valuation method especially if it was to valuate a technology company 
 There were many tech companies that emerged at that time and they were all definitely not comparable to each other, although they were from the same industry and were at similar development stages 
 Negative earnings will reflect poorly on the ratio tools being used for valuation 
 A company may have incurred a loss due to reasons specific only to that firm 
 This may not be the case with all other comparable firms 
 These companies with negative earnings cannot be used in multiple-based valuation"
70,"By making use of p/e ratios and other equivalent ratios we would assume that the market has valued the company at an accurate price 
 However, due to emotions markets tend to price companies at irrational prices - often too optimistic or too pessimistic 
 Therefore, investing purely based on those ratios can be risky 
 Let's take for instance the dot-com bubble 
 Companies were valuated at huge p/e ratios that did not make much - if any - sense 
 Would an investor have relied solely on using p/e ratios he/she would have been very likely to lose a lot of money"
1336,"Even tough using ratio is far more simpler than using the DCF valuation method, but when we use the DCF method we need to look thourogh trough company's book's for example: earnings, sales, costs, debt etc. and by doing that we get far more valuable information thus we create a far more detailed picture of company 
 In that situation we can make better investment decisions"
2822,"We do not cut our head when we feel headache, and even it could never be a solution either 
 We always try to alleviate it by following different ways such as taking medicine 
 Now considering this, I believe government should bailout its  major financial sectors when they are in crisis 
 Because crisis is a normal scenario in economy 
 If government does not bailout and it becomes a common act of government then people or investors may make distance from financial sectors and stop investing"
8571,Relatively small part and stomach the impact that extreme events may have on traditional assets
5884,The current price to earnings or companies that just reported a loss does not project future cash flows
2169,"It would depend on each individual investors situation, their appetite for risk, and how dependant they are on the income from their investments 
 An investor who has no need for the income generated by their investments, or the actual cash from their investments in the short term, has a much bigger appetite for risky investments, and can therefore allocate less of their portfolio to gold 
 Likewise an investor who is dependant on their investments in the short term, say someone who is retiring soon, would be better off investing more in Gold to hedge against risks in the global markets"
217,It was necessary to keep many jobs and prevent a much serious hazard for the economy in terms of a much deeper recession
4334,"Positive earnings, going concern, comparable companies exist, the price of the comparable companies correctly reflects the value"
7926,"Hello Ali, Can you help me with the outcome of questions 3 and 5 of the second week Quiz, please 
 I have difficulties to solve them 
 Thank you. Rafael Tárrega"
2735,In the short term the market not always reflects the fair value
2962,"I would have a relatively small portion of my portfolio in gold 
 While it can act as a short term hedge against extreme events, holding too much can reduce my ability to generate long term returns"
536,I would have a relatively large part of my portfolio invested in gold
7014,"Hi, sandeep biradar, thanks for your post 
 I think your conclusion is correct 
 I cannot get where is your question 
 Looking forward to your post 
 Racheal"
7265,"Thank you so much for your post 
 It was really helpful"
8987,"I think yes,"
6527,"Definitely something had to be made in order to keep the world safe 
 In my opinion, this had to be done, but I believe it should be done with more requirements, with more demands to the banks 
 They would be bailed out but they had to keep up with government policies in other areas such as healthcare sectors"
3153,As turmoil in financial markets increased and equity markets are overvalued  a gold percentage of at least 30% in portfolio is fine
3287,"As evidenced by the faster turnaround of the US economy compared to the Eurozone, such policies were effective 
 It remains to be seen whether seeds have been sown for irresponsible behavior down the line"
4202,I would have just a small part of my portfolio invested in gold as an insurance
1388,I agree with you but I do feel playing the market is a gamble and even you think you are making choices there is never a garanti  as things can just happen as with the Baring Bank example
783,"The bailout by itself was not necessarily a bad idea 
 For the larger good of the economy and people's well being, getting things moving was critical to not have another great depression 
 But, for as much effort the government put into bailing the banks, they didn't much done in terms of prosecuting the people involved or setting stronger standards to avoid predatory lending 
 I understand white collar crimes like this are hard to prosecute, but how many of the same practices that got us into the mess in the first place are still happening and being conducted by the same people as ten years ago"
7321,"Ok thanks, very helpful"
6172,Allocate certain amount of money in gold to hedge and watch out the market condition
2667,"I think we can be sure the company is reporting correctly 
 There must be an audit process in every company"
3136,"I am an Indian and the currency here is Rupees 
 The value of rupees has gradually and  consistently reduced against Dollars, Pounds and Euros 
 So if I invest in the USA or any European market in a good company, would that make me more profit than in India or would that make not much difference or any other possible outcome"
6805,Okay good
8331,"A number of things are wrong with this analysis;  to mention just two : 1 
 The Fed funds rate is not the same as the interest rate at which investors get paid; that  interest rate is determined by other factors 
 E.g 
 2004-2006 Fed funds rate went up, long term rates went down (don't take my word for it,  Alan Greenspan referred to this dichotomy as  a ""conundrum."" 2  
 "" Money printing"" is a misleading term,  really what's happening is the addition of bank reserves in an attempt to stimulate lending, i.e 
 Quantitative easing 
 These actions has not led to inflation, the banks are trying to inflate the currency but have not been successful in doing so 
 (Again, don't take my word for it--Ben Bernnake has explicitly said of QE: it's not printing money, currency in circulation has not gone up.)"
2326,"Hello Julian, you're very correct 
 Direct investments are categorized as high unit value to purchase and indirect ones as low unit value to purchase"
287,I would rather have a small part of my portfolio in Gold for emergency need and put into other investments too
8156,I would say 10 to 15% in gold
4404,"Similar Debt levels are not necessarily easy to find 
 Similar quality of management is also subjective and prone to error 
 Multiple based valuations are risky in a bubble 
 Multiple based valuations simply don't work when a company has just reported a loss"
4814,"Historically, we can observe that the return in equities at long term was higher than the return in gold 
 I would only use a small part of my portfolio (2% or less), because I believe that my investor profile gives me the possibility to get more risk"
3308,"The government's bail out was necessary for the well being of the economy at that time 
 I do not believe that it incentivized banks to be careless in the process 
 The role of the government is to sustain economic stability"
8281,"Even I got Question 5 wrong 
 The question is not at all clear what the examiner is trying to ask. 
  Please if someone from Coursera clarify this 
 And because of this question, you get the other questions wrong as well"
2770,"Assumption is that the companies must be similar 
 Unique or unexpected events that may have affected a company specifically, e.g 
 Fire in factory could make the assumption invalid"
7903,"Hi 
 Any one help me for the Quiz 2 questions 2-3-5-7 I am not understand the calculation 
 Please give me the  hand to solve the questions."
7588,Around 30%
1732,I believe a smaller part could be invested in gold
3184,"Thank you so much Robert 
 I was feeling so ashamed to ask the same question 
 I'm relying on the forum to try and understand"
6280,"Needs must when the devil drives 
 The US economy was in free fall, with major banks failing or having to be sold off (Lehman Brothers, Bear Sterns, Washington Mutual) and even a money market fund breaking the buck 
 The bailout was necessary to keep the US from going into a depression 
 I don't believe that the bailout itself was a bad incentive 
 What WAS a bad incentive was that a) very few institutions and their officers were held to account for what happened, and b) very little regulation was put in place to keep it from happening again"
5705,Undefined
6159,"Assumptions can be for EPS/ EBITDA 
 In this we assume that the comparable firms are performing in the same line"
1700,"For some new-emerging industries, it might be hard to find a mature company to compare"
5257,"The problem was just postponed, not solved"
3770,"We assume the companies with similar ratios have a similar operating risk and are in the same stage of development 
 I would not heve felt comfortable using ratios in periods of excessive leverage (before subprime crisis f 
 Ex.) 
  PE ratio can not be computed in case of loss; I would the use other ratios (value/EBID, value/EBITDA, value/sales. 
 )"
848,"In addition to a bailout government should also reform current conditions under which financial sector works, requiring measures to prevent excessive debt"
3780,"I think bailing out the banks is the lesser of two evils 
 At the cost of future potential reckless bank activity, we have thwarted an actual economic crisis of depression levels"
73,"Thank you so much Ancil 
 Thank you for taking the time to do this"
5721,"Nevermind 
 I did not realize that there were not slide notes for every class"
4650,You are assuming the comparable companies are appropriately valued
5298,No two companies are alike
1727,"I will include at least 10% of my portfolio as Gold as it will help in black swan market conditions, like one now present in India, where demonetization has covered a bullish equity market to a rather volatile one or a black swan"
2194,Recent current events in the financial industry makes me uncomfortable using the multiple-based valuation method to value companies as there are some intrinsic issues within the company that would be used to estimate the approximate value of the company
9032,"Yes i think the solution chosen was not he best 
 An alternate solution should have been used where more of the bailout would be towards the regular taxpayers than the banks that were at the center of the crisis to begin with"
4857,"The answer to what portion of your assets should be allocated as gold depends upon the investors adversity to risk 
 Gold is an insurance policy and as such requires payment (opportunity cost) 
  The benefit is a potentially more stable portfolio during times of uncertainty (inflation, political risk, etc.), the cost is the loss of potential returns from the funds being allocated to higher income generating instruments 
 It is important to understand the inherent risks of certain assets, weigh your own adversity to risk, your desired financial objectives, and then balance in a pragmatic way that hedges risk at what one deems to be a reasonable price and that is congruent with said factors"
933,"The assumption would be that the company stock prices would behave similarly 
 One example where this assumption would have failed would be to compare Samsung and Nokia as having similar prospects at the time where both companies were doing well"
6248,"Estimate the probability of a black swan happening and weight it for the damage it would do to your portfolio 
 That's the risk 
 Evaluate the opportunity cost of owning gold 
 For any given percentage of gold in your portfolio, ceteris paribus, you would be able to compare the risk/return ratio"
6997,"Hi - My name is Abhi and currently working as a application support analyst for a large financial services company; but now want to focus more on finance business roles and progress my career in business 
 Can anyone advise if this course would help me achieve my goals 
 Many thanks"
1370,"The proportion of gold that I'd have in my portfolio would depend on the overall structure of the portfolio it self 
 The overall structure (or risk and return spectrum) would depend on my short and long term goals 
 For an example when I'm young and earning through a profession I'd probably lean towards taking more risk thus the % of gold in my portfolio would be less 
 But as I grow old and my portfolio also increases I'd probably accommodate more gold in to my portfolio"
4965,"I think we should try to use more than just one company, but at least four"
8639,A relatively small part and stomach the impact that extreme events may have on traditional assets
7251,"Thanks a ton Clint 
 I got it this time"
6319,"I think the most major reason why multiples based valuation method might fail is that two companies can never be same 
 There is always difference between their revenue policies, financial policies even if they are targeting same markets 
 Hence, it is not right to estimate the price of one company from the proce/earning ratio of another"
8739,Small part
3607,"No I would not want large part of my portfolio invested in Gold 
 I would have small part of my portfolio in Gold 
 When there is this increase in inflation people look for a currency whose supply can not be\nincreased very easily\nlike printing money by the central bank 
 When there is general feeling that central bank may go on excessive\nmoney printing, which eventually may leads to inflation down the road 
 So\nexpected inflation increases, and gold can provide a hedge against inflation 
 However\nthere is cost of owning gold which is mainly opportunity cost 
 It's basically\nthe return we would yield if we put money in the bank subtracted by the\ninflation rate"
2292,"The government's bailout was definitely necessary as not doing so would result in a run on other banks (even healthy banks could become a target) 
  When more and more banks default, also the business using the bank's services would collapse and cause a major depression 
 However just bailing out without putting further restrictions on risks taken by the bank could potentially lead us into another crisis 
 The government both in US and Europe has failed to deliver on this"
1325,"I thaugh i catch the principle of not adding percentage but it seem that nothing they can do for me 
 Always wrong i do not know what to do now"
4864,I would have half of the portfolio in gold and the rest in equities
4601,"One of the assumptions is that they have similar growth prospects 
 Leaders of the companies plays an important role also which is not captured through multiple-based valuation methods 
 For companies that just reported a loss we can take their average earnings over some period"
794,"The magnitude of the 2007-8 crisis was such that I believe there was no alternative 
 That said, governments should do a better job of monitoring banks' activities especially in the derivative market and other risky areas 
 Measures should be put in place to deter risky behaviors and avoid systemic crisis"
7568,"About 10 percent is good for me 
 I am young and my portfolio can withstand a longterm downward move"
3855,I believe the US government's bailout of its financial sector was necessary but it should not create precident and serve as a getaway for banks
6890,Gold at all times
1945,"The bailout certainly did constitute a source of perverse incentives for the banks, even though if some aspects of the bailout were essential 
 Though going forward and in the run up to the financial crisis, it was ultimately the incentives provided by the government, and pseudo government agencies that caused the crisis 
 \n"
3803,I would invest about 20% of my total investment portfolio
6033,"Can you help me with the problem of calculate the price using the P/E multiple?, i dont know what im doing wrong, im multiple the P/E with the earning and then i substract to that result the debt and dived the shares outstanding"
5158,"The yen is decreasing due to unseen financial troubles within the Japanese market 
 It may or may not be related to the increase in Euro strength 
 For that example I think there is no need to understand why it is decreasing, just that it simply is; is enough"
4794,"I believe the US government's bailout was necessary 
 First of all, the government did allow Bear Sterns and Lehman Brothers to go down 
 The effect of a major financial collapse would have been disastrous 
 This way, the government sent a message to the banks even though some of them did not behave as expected with the money loaned to them 
 Secondly, a collapse of the US economy would have sunk the world economy with disastrous consequences 
 The great recession that followed the 2008 crisis has been felt all around the world, and one can only imagine the disastrous effects if the US government hadn't undertaken the TARP program"
7962,"1 
 The assumptions would be: the comparable companies should be in the same industry (some types of operational risks) 
  Same stage of development (exp: growing companies) Similar financial structure 
 2 
 During the financial crisis when all company are't performing, it's also important to look into company's management to see if it's suitable to lead 
 Or when the market is overvalued 
 3 
 I guess we should see in a morel long-term view of the performance, instead of judging by one reported loss in one quarter or a year"
4617,Because even comparable companies can have different results
1772,I think it promotes bad incentives and careless behaviour
6256,You assume that the company will continue performing as well as it is currently performing
8417,Small
7144,"Hello there, Thanks, Jonas, I figured it out on the same night and I passed the quiz"
5453,"There are many variables to consider when approaching an investment analysis 
 I think multiples-based valuation methods should be a part of our analysis toolbox, among assessing other fundamental information like competitive strategy, marketing, quality of management, alternative investment opportunities and other factors that may drive the companies performance in the short terms"
5450,"We assume a similar level of earnings and cost structure 
 The comparison can be worng when there is high volatility in the markets"
4189,"We make the assumption that comparable firms have comparable price/earnings ratios when they are in the same stage, there are many more factors to consider 
 Instances like the tech bubble and the subprime crisis when similar firms were all overvalued 
 You are also looking at the P/E ratio for example of a firm at any given time and that may not reflect the firm's P/E ratio over the last few years"
3093,I believe the US governments did the right thing and to avoid potential consequences they must have a better control of banks balance sheet
2513,"I think the assumption is that we don't expect any major events (natural disaster, financial crisis) to happen 
 We don't include in our analysis such unexpected and unpredictable events 
 However when they happen they change market conditions dramatically"
2581,"For the economy in general it was good what the goverment did. But after the TARP the US goverment should have prosecuted bankers and aproved more hard laws for control of capital, credits and investors"
628,The assumption is that all companies perform in the same way in the market and have similar financial results
3771,"In my opinion, i would invest in small part of gold as insurance for my portfolio 
 The other part i would invest in  stocks, but only companies with a high quality and a very good and responsible mangement team 
 Another part i would in invest in bonds, but at the moment only selective in corporate or covered bonds 
 The reason is, i think we have a massive bond bubble in the markt across all sectors and maturities 
 Last but not least, i will hold a portion of cash, because i will have the option to buy more when the markt is crashing and for unexpected expenses"
1675,Too much manipulation to bother
7052,"Hi Divya, Thanks for your question 
 In simple, you need to deduct the Debt before calculating the P/E ration 
 I would like you to read the following article in order to get a thorough understanding about the business rationale behind this logic 
 Please let me know if you have any other questions 
 Thanks, Chaturaka\n  \n"
3976,"Personally, I would rather hold smaller part of gold in my portfolio, and that's not because I can stomach extreme events that can affect traditional assets, but because I believe there are other useful ways to hedge and protect against those events 
 For example: Going long let's say Home Depot and going short Low's (these two are main competitors) one is protected from both market and sector risks 
 Because what ever happens either in market or sector, these two will move in the same directions 
 What you are actually doing is investing in Home Depot corporate plan and management, that they will outperform their main competitor both in good and bad times"
3013,The assumption is each the comparable companies always report their price-to earning ratio correctly
7918,"I couldnt do the NPV in 7, can you explain me that"
300,"Multiples may be unreasonably high in an overpriced stock market 
 One set of earning may distort a P/E and make it look unreasonably higher or lower"
1339,I think it is more important to mantain stability and create circumstances for economic growth
946,"I would recommend all intros to be marked (Optional) and condensed into 1 video 
 This would add a better flow to the course"
9081,Yes bailout was necessary to jumpstart the economy by investing in companies that were almost going out of business this brought in more labor and money in circulation which has positive returns in the long run
7517,Less than 10%
694,"Yes, I will be more concerned about this bailout because US government helping the bank makes banks more careless and feel to lend more and more money to public 
 If they are not able to recover the money doesn't makes a difference for them because US government at the end will help them bailout 
 So keeping tight watch and punishing bank is the only way to stop another crisis which might be more dangerous than other crisis"
6695,I'd adjust the amount of gold in my portfolio according to the situation
2061,"From the 100% of the securities that I would have in that portfolio, I would not hold a large part of Gold on it 
 Using the principle of diversification as a standard, I would invest a small part on it (not more than 15%), and search for return opportunities in other asset types 
 That way my portfolio would not be really volatile and would continue having positive returns"
4908,"I think the quantity of different securities is what allows for diversification and therefore lower volatility, the two different securities (ice cream and umbrellas) are not perfectly correlated , ie they do not rise and fall in value perfectly inverted from each other, there is a slight variance in how much the price of one rises compared to what the other does 
 Obviously, with a greater number of uncorrelated securities then the volatility decreases and risk is diversified 
 Or at least that is the idea unless there is hidden correlation which can lead to systemic risk, think of the credit crisis"
7643,"Hello Krysztof,, Can you help me with the outcome of questions 3 and 5 of the second week Quiz, please 
 I have difficulties to solve them 
 Thank you. Rafael Tárrega"
1811,I would rather have a smaller part of my portfolio in gold as a hedge against extreme conditions in the equity markets and have most of my investments in equities for performance and long term return potential
4322,"I think that an easing monetary policy after the sub-prime crisis was mandatory in order not to punish too much businesses and consumers which need obviously to borrow money to expand business activity in the former case and to buy goods or new houses in latter 
 But, on the other side, it may incentivate moral hazard, by pushing banks to adopt riskier behaviours: so, what I personally think, is that now, what the market really needs, is a stronger regulation for banks and investing institutions and less interventions by the Central Banks 
 Otherwise, the ultimate output of this trend could be the extreme manipulation of the market by Central Banks"
1136,"HI Michael, if it helps review the third video titled, ""Emerging Markets: bonds,"" narrated by Ines 
 Also, it teaches how to compute the yield spread between bonds with similar denomination and like maturity"
3484,"The policy taken by the US Fed was useful in avoiding an economic depression but as stated on the discussion topic the way it is implemented has different consequences some of which might not be good 
 Though I believe TARP was essential in avoiding economic slowdown, the long-term impact it sends to financial sector is not clear 
 If the Fed is using TARP and if economic agents assume it would do the same then they might not take proper caution to avoid such problems in the future 
 Striking the proper balance between getting proper incentives to the financial industry to avoid such risks and at the same time reducing the effects of such regulations on economic growth is a difficult question but needs to be addressed carefully"
1385,"I would aim to invest around 15% of my portfolio in gold 
 But I would adjust this number depending on current political and economic situation in the world and especially the country I would live in"
7943,"Hi, you basically solved it so I am not sure about the question:   We have (1 + R)^45 =  40   so if we extract the 45th root of 40 we have 40^(1/45) = 1.08542- This is equal to 1+ the rate so we subtract one and have  .085 =  8.5%"
296,I think the potential consequences take more time to try avoiding its harmful effect
254,It was necessary
8809,"Small part, although it can be hedge against various things you don't want to leave yourself vulnerable to one type of investment"
841,"As Dr 
 Ines said in the module, EM have high returns but also have high volatility (risk factor is great) 
  She mentions the use of US treasury to caclulate the Yield spread since it is much safer (less risk) 
  So when you say you have a YS of certain percentage that is +ve you can infer that the return in the local-dollar denominated market is higher than the US treasury but also can say that the volatility might/may be greater 
 Hope this helps to clear a bit of confusion you might have 
 Good luck"
3326,"I suppose that in this critical situation a bailout was inevitable as far as it could lead to greater economic crisis 
 I don't think that TARP can lead to careless investments because banks always analyze situations which lead to crises that is why they would understand that government wouldn't always be able to conduct TARP&"
274,I do  believe the US government's (and others around the world) bailout of its financial sector was simply necessary for the well-being of the economy as a whole
1851,"Multiple-based methods make many assumption such as same management performance 
 Additional issues may be earnings manipulation"
4889,The lecture note is in pdf format some other reading materials ussually are web format
1364,"I would hold and sell gold as and when the need arises (Cases of uncertainty) but if I hold gold, I would allocate it maximum 10%"
7112,Thank you
4855,I am more worried about the potential consequences of the bailout in terms of bad incentives for banks
2578,"The assumption is both companies together make either profit or loss 
 Also, we assume that similar cash flow in future should be priced at similar price 
 Also the should face same financial risk which may not be true 
 For company that had negative earnings the comparable company should also have negative earning and thus making ratio with negative sign and in turn price become positive"
4637,"The similar finance structure, i 
 E 
 The financing leverage they use"
1178,"We still have to assume the operating risk and the projected growth rate of the firm being compared, hence the assumption made in this case may hugely affect the outcome of the comparison"
5360,"There is a possibility the firms within the market are overpriced hence using multiples-based valuation would lead to an overpriced valuation 
 Another reason is that in case the firm is a monopoly then there is no other firms to compare it to, therefore, multiples-based valuation is not possible 
 I would not feel comfortable using multiples-based valuation method for any housing market before the financial crisis and or for a e-commerce company in the late 90's before the  _domain_  bubble exploded"
943,I think the bailout prevented further damage to the economy as a whole (the greater good) and that some action was necessary to prevent economic calamity for many even if it was caused by a few.  I think the costs to the financial institutions should have been higher but do not necessarily agree that this particular incentive is the reason that they felt some since of entitlement or what encourages such behavior now
9030,Yes
9075,Yes it is worrisome if there are no tighter controls put in place as a result
6484,"I would invest a relatively small part of my portfolio in gold due to the fact that my other investments would also be on the low risk scale 
 I also do not see too many black swan events happening in the future, although I would keep a certain portion of my portfolio invested in gold in case this would happen"
7677,"On good times, a 10 to 20 % of the total portafolio seems more enough 
 Otherwise 
 You can miss opportunities 
 When bad times are approching, it seems a good idea to transition to buying more gold up to 50 - 60%"
941,"It's both, but certain measures definitely need to be there to prevent banks from abusing this system"
5942,"In my opinion, the banks bailout in times of crisis is an essential bad, given the super-connectivity that links several other institutions that are part of the modern economic society 
 Therefore, despite being an unfair and risky exercise, nonetheless is necessary for the proper functioning of the well-being state"
7298,Thanks for the advice
3042,"There has to be a balance by taking into account the current status of the country's performance, local political stability and related policies 
 Historically gold has been seen as a safe haven in the event of a major trouble in the economy, so not very frequent but when the fall happens people switch to gold"
6015,I couldn't agree more with you. The best solution might indeed be to weight the P/E multiples against several factors and to come up with a new ratio standard that is comparable between companies and even various markets
6646,10% Gold
3686,I will rather put about 5-10% in gold that should provide a hedge against potential adverse events and at the same time should not cause a huge opportunity cost to my overall assets
4815,"I would have 10% of gold in my portfolio 
 I believe the opportunity cost is greater than the chance of an unexpected event to happen"
6554,"I will have relatively small part of Gold in the portfolio for hedging purpose, after all the purpose of investment is to make money 
 Having large amount of gold incur a huge opportunity cost"
3487,"A budding medical student 
 On  spare time I spend on learning financial markets"
4411,"One assumption might be that accounting policies are similar 
 Comparability can be affected if the management of different companies have selected different depreciation or capitalization policies 
 Some firms may have extensive executive compensation arrangements that reduce net income due to the recognition of compensation expense that other firms do not have 
 Companies reporting losses may be experiencing poor operational results, write downs due to inventory obsolescence, or asset impairments 
 The implication is that future cash flows will be significantly effected and these companies may not be comparable due to going concern issues"
480,"Hi everyone 
 Great to read so many inspiring stories 
 I am Victor, currently a graduating financial economist at Erasmus University, and am following this course to deepen my knowledge about finance 
 I am also on a scholarship from Coursera, which I am very thankful for. Hope to see you on the board and potentially help out! Cheers, Victor"
6869,10% gold
2554,"I largely agree with Dave 
 The videos are also too long, generally 
 An online course should use the digital tools to its advantage 
 It should not be an online version of a classroom course"
